time,voltage
-2.265000000000000069e-01,-2.512599999999999816e-03
-2.260000000000000064e-01,9.020101000000000369e-01
-2.255000000000000060e-01,3.994975000000000054e-01
-2.250000000000000056e-01,2.711055299999999946e+00
-2.245000000000000051e-01,5.000000000000000000e-01
-2.240000000000000047e-01,-2.716080400000000061e+00
-2.235000000000000042e-01,-2.917085500000000220e+00
-2.230000000000000038e-01,-1.108040200000000031e+00
-2.225000000000000033e-01,-1.811557800000000107e+00
-2.220000000000000029e-01,-1.510050300000000068e+00
-2.215000000000000024e-01,-2.314070399999999861e+00
-2.210000000000000020e-01,-1.030150999999999983e-01
-2.205000000000000016e-01,7.010049999999999892e-01
-2.200000000000000011e-01,9.020101000000000369e-01
-2.195000000000000007e-01,2.007537699999999870e+00
-2.190000000000000002e-01,5.000000000000000000e-01
-2.184999999999999998e-01,-1.510050300000000068e+00
-2.179999999999999993e-01,-7.060302000000000522e-01
-2.174999999999999989e-01,-3.040201000000000153e-01
-2.169999999999999984e-01,7.010049999999999892e-01
-2.164999999999999980e-01,2.989950000000000108e-01
-2.159999999999999976e-01,-2.716080400000000061e+00
-2.154999999999999971e-01,-1.208542699999999970e+00
-2.149999999999999967e-01,7.010049999999999892e-01
-2.144999999999999962e-01,3.994975000000000054e-01
-2.139999999999999958e-01,9.798990000000000478e-02
-2.134999999999999953e-01,1.605527600000000055e+00
-2.129999999999999949e-01,2.309045199999999909e+00
-2.124999999999999944e-01,2.610552799999999785e+00
-2.119999999999999940e-01,-7.060302000000000522e-01
-2.114999999999999936e-01,1.304020100000000015e+00
-2.109999999999999931e-01,7.010049999999999892e-01
-2.104999999999999927e-01,9.798990000000000478e-02
-2.099999999999999922e-01,-1.912060300000000046e+00
-2.094999999999999918e-01,-4.022613100000000053e+00
-2.089999999999999913e-01,-2.917085500000000220e+00
-2.084999999999999909e-01,-2.512599999999999816e-03
-2.079999999999999905e-01,-2.716080400000000061e+00
-2.074999999999999900e-01,-2.213567900000000144e+00
-2.069999999999999896e-01,-1.108040200000000031e+00
-2.064999999999999891e-01,-1.007537700000000092e+00
-2.059999999999999887e-01,-1.108040200000000031e+00
-2.054999999999999882e-01,2.108040200000000031e+00
-2.049999999999999878e-01,1.907035199999999930e+00
-2.044999999999999873e-01,1.806532699999999991e+00
-2.039999999999999869e-01,-1.108040200000000031e+00
-2.034999999999999865e-01,-2.035175999999999930e-01
-2.030000000000000138e-01,1.304020100000000015e+00
-2.025000000000000133e-01,1.505025099999999894e+00
-2.020000000000000129e-01,9.798990000000000478e-02
-2.015000000000000124e-01,9.798990000000000478e-02
-2.010000000000000120e-01,1.505025099999999894e+00
-2.005000000000000115e-01,3.917085500000000220e+00
-2.000000000000000111e-01,-7.060302000000000522e-01
-1.995000000000000107e-01,-1.610552800000000007e+00
-1.990000000000000102e-01,-1.510050300000000068e+00
-1.985000000000000098e-01,-1.108040200000000031e+00
-1.980000000000000093e-01,-1.912060300000000046e+00
-1.975000000000000089e-01,-3.017587999999999937e+00
-1.970000000000000084e-01,-2.113065300000000146e+00
-1.965000000000000080e-01,-6.055276000000000547e-01
-1.960000000000000075e-01,9.798990000000000478e-02
-1.955000000000000071e-01,1.404522599999999954e+00
-1.950000000000000067e-01,9.020101000000000369e-01
-1.945000000000000062e-01,9.798990000000000478e-02
-1.940000000000000058e-01,-1.108040200000000031e+00
-1.935000000000000053e-01,-4.045226000000000099e-01
-1.930000000000000049e-01,-5.050251000000000046e-01
-1.925000000000000044e-01,1.002512599999999976e+00
-1.920000000000000040e-01,9.798990000000000478e-02
-1.915000000000000036e-01,-2.113065300000000146e+00
-1.910000000000000031e-01,-7.060302000000000522e-01
-1.905000000000000027e-01,5.000000000000000000e-01
-1.900000000000000022e-01,-1.108040200000000031e+00
-1.895000000000000018e-01,9.798990000000000478e-02
-1.890000000000000013e-01,1.103015099999999915e+00
-1.885000000000000009e-01,3.213567900000000144e+00
-1.880000000000000004e-01,1.706030200000000052e+00
-1.875000000000000000e-01,1.002512599999999976e+00
-1.869999999999999996e-01,1.907035199999999930e+00
-1.864999999999999991e-01,1.304020100000000015e+00
-1.859999999999999987e-01,1.304020100000000015e+00
-1.854999999999999982e-01,-1.610552800000000007e+00
-1.849999999999999978e-01,-4.324120599999999648e+00
-1.844999999999999973e-01,-2.615577899999999900e+00
-1.839999999999999969e-01,-1.108040200000000031e+00
-1.834999999999999964e-01,-3.118090500000000098e+00
-1.829999999999999960e-01,-1.711055299999999946e+00
-1.824999999999999956e-01,-8.065326999999999913e-01
-1.819999999999999951e-01,-1.510050300000000068e+00
-1.814999999999999947e-01,-7.060302000000000522e-01
-1.809999999999999942e-01,1.706030200000000052e+00
-1.804999999999999938e-01,1.002512599999999976e+00
-1.799999999999999933e-01,1.706030200000000052e+00
-1.794999999999999929e-01,-6.055276000000000547e-01
-1.789999999999999925e-01,1.103015099999999915e+00
-1.784999999999999920e-01,9.020101000000000369e-01
-1.779999999999999916e-01,5.000000000000000000e-01
-1.774999999999999911e-01,9.798990000000000478e-02
-1.769999999999999907e-01,7.010049999999999892e-01
-1.764999999999999902e-01,2.811557800000000107e+00
-1.759999999999999898e-01,3.716080400000000061e+00
-1.754999999999999893e-01,-1.610552800000000007e+00
-1.749999999999999889e-01,-1.108040200000000031e+00
-1.744999999999999885e-01,-8.065326999999999913e-01
-1.739999999999999880e-01,-1.108040200000000031e+00
-1.734999999999999876e-01,-2.414572900000000022e+00
-1.729999999999999871e-01,-2.113065300000000146e+00
-1.724999999999999867e-01,-2.012562799999999985e+00
-1.719999999999999862e-01,-3.040201000000000153e-01
-1.715000000000000135e-01,-4.045226000000000099e-01
-1.710000000000000131e-01,1.505025099999999894e+00
-1.705000000000000127e-01,1.304020100000000015e+00
-1.700000000000000122e-01,5.000000000000000000e-01
-1.695000000000000118e-01,-1.409547799999999906e+00
-1.690000000000000113e-01,-5.050251000000000046e-01
-1.685000000000000109e-01,-4.045226000000000099e-01
-1.680000000000000104e-01,1.706030200000000052e+00
-1.675000000000000100e-01,-1.409547799999999906e+00
-1.670000000000000095e-01,-1.510050300000000068e+00
-1.665000000000000091e-01,-3.040201000000000153e-01
-1.660000000000000087e-01,-1.108040200000000031e+00
-1.655000000000000082e-01,-2.012562799999999985e+00
-1.650000000000000078e-01,-1.030150999999999983e-01
-1.645000000000000073e-01,1.002512599999999976e+00
-1.640000000000000069e-01,3.314070399999999861e+00
-1.635000000000000064e-01,1.304020100000000015e+00
-1.630000000000000060e-01,1.706030200000000052e+00
-1.625000000000000056e-01,2.711055299999999946e+00
-1.620000000000000051e-01,2.510050300000000068e+00
-1.615000000000000047e-01,5.000000000000000000e-01
-1.610000000000000042e-01,-3.721105600000000013e+00
-1.605000000000000038e-01,-4.726130699999999685e+00
-1.600000000000000033e-01,-1.510050300000000068e+00
-1.595000000000000029e-01,-1.912060300000000046e+00
-1.590000000000000024e-01,-2.515075400000000183e+00
-1.585000000000000020e-01,-1.912060300000000046e+00
-1.580000000000000016e-01,-7.060302000000000522e-01
-1.575000000000000011e-01,-1.108040200000000031e+00
-1.570000000000000007e-01,-1.030150999999999983e-01
-1.565000000000000002e-01,7.010049999999999892e-01
-1.559999999999999998e-01,1.304020100000000015e+00
-1.554999999999999993e-01,8.015075000000000394e-01
-1.549999999999999989e-01,5.000000000000000000e-01
-1.544999999999999984e-01,1.002512599999999976e+00
-1.539999999999999980e-01,1.304020100000000015e+00
-1.534999999999999976e-01,1.002512599999999976e+00
-1.529999999999999971e-01,-9.070352000000000414e-01
-1.524999999999999967e-01,9.798990000000000478e-02
-1.519999999999999962e-01,2.510050300000000068e+00
-1.514999999999999958e-01,1.002512599999999976e+00
-1.509999999999999953e-01,-1.108040200000000031e+00
-1.504999999999999949e-01,8.015075000000000394e-01
-1.499999999999999944e-01,5.000000000000000000e-01
-1.494999999999999940e-01,-5.050251000000000046e-01
-1.489999999999999936e-01,-2.113065300000000146e+00
-1.484999999999999931e-01,-2.615577899999999900e+00
-1.479999999999999927e-01,-1.912060300000000046e+00
-1.474999999999999922e-01,5.000000000000000000e-01
-1.469999999999999918e-01,-1.030150999999999983e-01
-1.464999999999999913e-01,3.994975000000000054e-01
-1.459999999999999909e-01,9.020101000000000369e-01
-1.454999999999999905e-01,5.000000000000000000e-01
-1.449999999999999900e-01,-9.070352000000000414e-01
-1.444999999999999896e-01,-1.610552800000000007e+00
-1.439999999999999891e-01,-7.060302000000000522e-01
-1.434999999999999887e-01,9.020101000000000369e-01
-1.429999999999999882e-01,-1.108040200000000031e+00
-1.424999999999999878e-01,1.984924999999999884e-01
-1.419999999999999873e-01,-1.108040200000000031e+00
-1.414999999999999869e-01,-1.309045199999999909e+00
-1.409999999999999865e-01,-1.711055299999999946e+00
-1.405000000000000138e-01,9.798990000000000478e-02
-1.400000000000000133e-01,9.020101000000000369e-01
-1.395000000000000129e-01,2.409547799999999906e+00
-1.390000000000000124e-01,1.103015099999999915e+00
-1.385000000000000120e-01,2.811557800000000107e+00
-1.380000000000000115e-01,3.716080400000000061e+00
-1.375000000000000111e-01,3.615577899999999900e+00
-1.370000000000000107e-01,-3.040201000000000153e-01
-1.365000000000000102e-01,-3.419598000000000138e+00
-1.360000000000000098e-01,-3.922110599999999891e+00
-1.355000000000000093e-01,-8.065326999999999913e-01
-1.350000000000000089e-01,-2.917085500000000220e+00
-1.345000000000000084e-01,-2.012562799999999985e+00
-1.340000000000000080e-01,-1.108040200000000031e+00
-1.335000000000000075e-01,-1.409547799999999906e+00
-1.330000000000000071e-01,-5.050251000000000046e-01
-1.325000000000000067e-01,6.005025000000000501e-01
-1.320000000000000062e-01,-7.060302000000000522e-01
-1.315000000000000058e-01,9.020101000000000369e-01
-1.310000000000000053e-01,-1.030150999999999983e-01
-1.305000000000000049e-01,5.000000000000000000e-01
-1.300000000000000044e-01,9.020101000000000369e-01
-1.295000000000000040e-01,1.304020100000000015e+00
-1.290000000000000036e-01,-1.030150999999999983e-01
-1.285000000000000031e-01,-1.309045199999999909e+00
-1.280000000000000027e-01,5.000000000000000000e-01
-1.275000000000000022e-01,2.711055299999999946e+00
-1.270000000000000018e-01,-1.030150999999999983e-01
-1.265000000000000013e-01,-3.040201000000000153e-01
-1.260000000000000009e-01,1.706030200000000052e+00
-1.255000000000000004e-01,1.203517600000000076e+00
-1.250000000000000000e-01,-1.108040200000000031e+00
-1.244999999999999996e-01,-1.510050300000000068e+00
-1.239999999999999991e-01,-3.520100499999999855e+00
-1.234999999999999987e-01,-9.070352000000000414e-01
-1.229999999999999982e-01,5.000000000000000000e-01
-1.224999999999999978e-01,-1.409547799999999906e+00
-1.219999999999999973e-01,9.798990000000000478e-02
-1.214999999999999969e-01,1.605527600000000055e+00
-1.209999999999999964e-01,7.010049999999999892e-01
-1.204999999999999960e-01,-1.510050300000000068e+00
-1.199999999999999956e-01,-1.912060300000000046e+00
-1.194999999999999951e-01,-2.035175999999999930e-01
-1.189999999999999947e-01,-1.030150999999999983e-01
-1.184999999999999942e-01,-1.030150999999999983e-01
-1.179999999999999938e-01,9.798990000000000478e-02
-1.174999999999999933e-01,-1.510050300000000068e+00
-1.170000000000000068e-01,-1.510050300000000068e+00
-1.165000000000000063e-01,-1.510050300000000068e+00
-1.160000000000000059e-01,-3.040201000000000153e-01
-1.155000000000000054e-01,1.605527600000000055e+00
-1.150000000000000050e-01,1.505025099999999894e+00
-1.145000000000000046e-01,1.203517600000000076e+00
-1.140000000000000041e-01,2.510050300000000068e+00
-1.135000000000000037e-01,5.324120599999999648e+00
-1.130000000000000032e-01,3.917085500000000220e+00
-1.125000000000000028e-01,-1.108040200000000031e+00
-1.120000000000000023e-01,-3.922110599999999891e+00
-1.115000000000000019e-01,-3.520100499999999855e+00
-1.110000000000000014e-01,-1.912060300000000046e+00
-1.105000000000000010e-01,-2.414572900000000022e+00
-1.100000000000000006e-01,-1.912060300000000046e+00
-1.095000000000000001e-01,-1.208542699999999970e+00
-1.089999999999999997e-01,-3.040201000000000153e-01
-1.084999999999999992e-01,-2.512599999999999816e-03
-1.079999999999999988e-01,-7.060302000000000522e-01
-1.074999999999999983e-01,-1.108040200000000031e+00
-1.069999999999999979e-01,9.020101000000000369e-01
-1.064999999999999974e-01,3.994975000000000054e-01
-1.059999999999999970e-01,1.706030200000000052e+00
-1.054999999999999966e-01,9.020101000000000369e-01
-1.049999999999999961e-01,1.304020100000000015e+00
-1.044999999999999957e-01,6.005025000000000501e-01
-1.039999999999999952e-01,-3.040201000000000153e-01
-1.034999999999999948e-01,9.020101000000000369e-01
-1.029999999999999943e-01,9.020101000000000369e-01
-1.024999999999999939e-01,-1.610552800000000007e+00
-1.019999999999999934e-01,9.798990000000000478e-02
-1.015000000000000069e-01,1.706030200000000052e+00
-1.010000000000000064e-01,1.505025099999999894e+00
-1.005000000000000060e-01,-1.030150999999999983e-01
-1.000000000000000056e-01,-2.314070399999999861e+00
-9.950000000000000511e-02,-3.017587999999999937e+00
-9.900000000000000466e-02,-3.040201000000000153e-01
-9.850000000000000422e-02,-1.208542699999999970e+00
-9.800000000000000377e-02,-7.060302000000000522e-01
-9.750000000000000333e-02,9.798990000000000478e-02
-9.700000000000000289e-02,1.706030200000000052e+00
-9.650000000000000244e-02,7.010049999999999892e-01
-9.600000000000000200e-02,-1.108040200000000031e+00
-9.550000000000000155e-02,-5.050251000000000046e-01
-9.500000000000000111e-02,2.989950000000000108e-01
-9.450000000000000067e-02,-3.040201000000000153e-01
-9.400000000000000022e-02,9.020101000000000369e-01
-9.349999999999999978e-02,-4.045226000000000099e-01
-9.299999999999999933e-02,-2.515075400000000183e+00
-9.249999999999999889e-02,-1.811557800000000107e+00
-9.199999999999999845e-02,-1.108040200000000031e+00
-9.149999999999999800e-02,-7.060302000000000522e-01
-9.099999999999999756e-02,9.020101000000000369e-01
-9.049999999999999711e-02,-5.050251000000000046e-01
-8.999999999999999667e-02,9.020101000000000369e-01
-8.949999999999999623e-02,4.118090500000000098e+00
-8.899999999999999578e-02,5.525125700000000251e+00
-8.849999999999999534e-02,3.414572900000000022e+00
-8.799999999999999489e-02,-1.108040200000000031e+00
-8.749999999999999445e-02,-3.520100499999999855e+00
-8.699999999999999400e-02,-2.314070399999999861e+00
-8.649999999999999356e-02,-2.816582899999999778e+00
-8.599999999999999312e-02,-3.118090500000000098e+00
-8.550000000000000655e-02,-1.811557800000000107e+00
-8.500000000000000611e-02,-1.309045199999999909e+00
-8.450000000000000566e-02,-2.035175999999999930e-01
-8.400000000000000522e-02,-3.040201000000000153e-01
-8.350000000000000477e-02,-1.208542699999999970e+00
-8.300000000000000433e-02,-1.030150999999999983e-01
-8.250000000000000389e-02,5.000000000000000000e-01
-8.200000000000000344e-02,9.798990000000000478e-02
-8.150000000000000300e-02,1.304020100000000015e+00
-8.100000000000000255e-02,1.304020100000000015e+00
-8.050000000000000211e-02,1.907035199999999930e+00
-8.000000000000000167e-02,9.798990000000000478e-02
-7.950000000000000122e-02,-1.030150999999999983e-01
-7.900000000000000078e-02,5.000000000000000000e-01
-7.850000000000000033e-02,-6.055276000000000547e-01
-7.799999999999999989e-02,-1.912060300000000046e+00
-7.749999999999999944e-02,1.103015099999999915e+00
-7.699999999999999900e-02,1.907035199999999930e+00
-7.649999999999999856e-02,1.605527600000000055e+00
-7.599999999999999811e-02,9.798990000000000478e-02
-7.549999999999999767e-02,-2.213567900000000144e+00
-7.499999999999999722e-02,-2.113065300000000146e+00
-7.449999999999999678e-02,-2.035175999999999930e-01
-7.399999999999999634e-02,-1.912060300000000046e+00
-7.349999999999999589e-02,-1.309045199999999909e+00
-7.299999999999999545e-02,2.989950000000000108e-01
-7.249999999999999500e-02,2.108040200000000031e+00
-7.199999999999999456e-02,9.798990000000000478e-02
-7.149999999999999412e-02,-1.108040200000000031e+00
-7.099999999999999367e-02,-7.060302000000000522e-01
-7.049999999999999323e-02,-2.035175999999999930e-01
-7.000000000000000666e-02,9.798990000000000478e-02
-6.950000000000000622e-02,5.000000000000000000e-01
-6.900000000000000577e-02,-1.309045199999999909e+00
-6.850000000000000533e-02,-1.610552800000000007e+00
-6.800000000000000488e-02,-1.108040200000000031e+00
-6.750000000000000444e-02,-1.007537700000000092e+00
-6.700000000000000400e-02,-7.060302000000000522e-01
-6.650000000000000355e-02,1.203517600000000076e+00
-6.600000000000000311e-02,-3.040201000000000153e-01
-6.550000000000000266e-02,1.304020100000000015e+00
-6.500000000000000222e-02,4.721105599999999569e+00
-6.450000000000000178e-02,5.123115600000000214e+00
-6.400000000000000133e-02,3.314070399999999861e+00
-6.350000000000000089e-02,1.984924999999999884e-01
-6.300000000000000044e-02,-3.118090500000000098e+00
-6.250000000000000000e-02,-3.319095499999999976e+00
-6.199999999999999956e-02,-3.520100499999999855e+00
-6.149999999999999911e-02,-3.017587999999999937e+00
-6.099999999999999867e-02,-2.113065300000000146e+00
-6.049999999999999822e-02,-5.050251000000000046e-01
-5.999999999999999778e-02,5.000000000000000000e-01
-5.949999999999999734e-02,-1.208542699999999970e+00
-5.899999999999999689e-02,-1.711055299999999946e+00
-5.850000000000000339e-02,-5.050251000000000046e-01
-5.800000000000000294e-02,9.020101000000000369e-01
-5.750000000000000250e-02,1.103015099999999915e+00
-5.700000000000000205e-02,5.000000000000000000e-01
-5.650000000000000161e-02,1.203517600000000076e+00
-5.600000000000000117e-02,1.706030200000000052e+00
-5.550000000000000072e-02,1.984924999999999884e-01
-5.500000000000000028e-02,5.000000000000000000e-01
-5.449999999999999983e-02,-2.035175999999999930e-01
-5.399999999999999939e-02,-1.912060300000000046e+00
-5.349999999999999895e-02,-7.060302000000000522e-01
-5.299999999999999850e-02,9.020101000000000369e-01
-5.249999999999999806e-02,1.505025099999999894e+00
-5.199999999999999761e-02,2.510050300000000068e+00
-5.149999999999999717e-02,1.103015099999999915e+00
-5.099999999999999672e-02,-1.510050300000000068e+00
-5.050000000000000322e-02,-9.070352000000000414e-01
-5.000000000000000278e-02,-1.510050300000000068e+00
-4.950000000000000233e-02,-2.716080400000000061e+00
-4.900000000000000189e-02,-9.070352000000000414e-01
-4.850000000000000144e-02,7.010049999999999892e-01
-4.800000000000000100e-02,1.304020100000000015e+00
-4.750000000000000056e-02,-1.030150999999999983e-01
-4.700000000000000011e-02,-2.113065300000000146e+00
-4.649999999999999967e-02,-7.060302000000000522e-01
-4.599999999999999922e-02,-7.060302000000000522e-01
-4.549999999999999878e-02,6.005025000000000501e-01
-4.499999999999999833e-02,5.000000000000000000e-01
-4.449999999999999789e-02,-1.510050300000000068e+00
-4.399999999999999745e-02,-1.108040200000000031e+00
-4.349999999999999700e-02,-3.040201000000000153e-01
-4.299999999999999656e-02,-1.309045199999999909e+00
-4.250000000000000305e-02,-5.050251000000000046e-01
-4.200000000000000261e-02,-3.040201000000000153e-01
-4.150000000000000216e-02,-8.065326999999999913e-01
-4.100000000000000172e-02,1.907035199999999930e+00
-4.050000000000000128e-02,4.922110599999999891e+00
-4.000000000000000083e-02,4.922110599999999891e+00
-3.950000000000000039e-02,3.012562799999999985e+00
-3.899999999999999994e-02,9.798990000000000478e-02
-3.849999999999999950e-02,-2.213567900000000144e+00
-3.799999999999999906e-02,-3.118090500000000098e+00
-3.749999999999999861e-02,-3.218592999999999815e+00
-3.699999999999999817e-02,-2.716080400000000061e+00
-3.649999999999999772e-02,-1.309045199999999909e+00
-3.599999999999999728e-02,9.798990000000000478e-02
-3.549999999999999684e-02,-2.035175999999999930e-01
-3.500000000000000333e-02,-2.314070399999999861e+00
-3.450000000000000289e-02,-1.510050300000000068e+00
-3.400000000000000244e-02,9.798990000000000478e-02
-3.350000000000000200e-02,-3.040201000000000153e-01
-3.300000000000000155e-02,5.000000000000000000e-01
-3.250000000000000111e-02,9.020101000000000369e-01
-3.200000000000000067e-02,1.706030200000000052e+00
-3.150000000000000022e-02,2.007537699999999870e+00
-3.099999999999999978e-02,1.103015099999999915e+00
-3.049999999999999933e-02,-2.035175999999999930e-01
-2.999999999999999889e-02,-1.108040200000000031e+00
-2.949999999999999845e-02,-2.012562799999999985e+00
-2.900000000000000147e-02,-7.060302000000000522e-01
-2.850000000000000103e-02,1.103015099999999915e+00
-2.800000000000000058e-02,1.706030200000000052e+00
-2.750000000000000014e-02,3.414572900000000022e+00
-2.699999999999999969e-02,1.505025099999999894e+00
-2.649999999999999925e-02,-8.065326999999999913e-01
-2.599999999999999881e-02,-7.060302000000000522e-01
-2.549999999999999836e-02,-2.414572900000000022e+00
-2.500000000000000139e-02,-2.716080400000000061e+00
-2.450000000000000094e-02,-1.510050300000000068e+00
-2.400000000000000050e-02,1.304020100000000015e+00
-2.350000000000000006e-02,1.605527600000000055e+00
-2.299999999999999961e-02,5.000000000000000000e-01
-2.249999999999999917e-02,-1.208542699999999970e+00
-2.199999999999999872e-02,-7.060302000000000522e-01
-2.149999999999999828e-02,-6.055276000000000547e-01
-2.100000000000000130e-02,9.020101000000000369e-01
-2.050000000000000086e-02,-6.055276000000000547e-01
-2.000000000000000042e-02,-2.314070399999999861e+00
-1.949999999999999997e-02,-9.070352000000000414e-01
-1.899999999999999953e-02,-7.060302000000000522e-01
-1.849999999999999908e-02,-8.065326999999999913e-01
-1.799999999999999864e-02,-3.040201000000000153e-01
-1.750000000000000167e-02,-8.065326999999999913e-01
-1.700000000000000122e-02,-5.050251000000000046e-01
-1.650000000000000078e-02,2.510050300000000068e+00
-1.600000000000000033e-02,4.118090500000000098e+00
-1.549999999999999989e-02,4.520100499999999855e+00
-1.499999999999999944e-02,3.917085500000000220e+00
-1.450000000000000074e-02,1.304020100000000015e+00
-1.400000000000000029e-02,-1.108040200000000031e+00
-1.349999999999999985e-02,-3.118090500000000098e+00
-1.299999999999999940e-02,-3.118090500000000098e+00
-1.250000000000000069e-02,-2.716080400000000061e+00
-1.200000000000000025e-02,-1.510050300000000068e+00
-1.149999999999999981e-02,-2.035175999999999930e-01
-1.099999999999999936e-02,-1.309045199999999909e+00
-1.050000000000000065e-02,-3.218592999999999815e+00
-1.000000000000000021e-02,-1.510050300000000068e+00
-9.499999999999999764e-03,-8.065326999999999913e-01
-8.999999999999999320e-03,-5.050251000000000046e-01
-8.500000000000000611e-03,1.203517600000000076e+00
-8.000000000000000167e-03,1.304020100000000015e+00
-7.499999999999999722e-03,9.020101000000000369e-01
-7.000000000000000146e-03,2.309045199999999909e+00
-6.499999999999999702e-03,1.002512599999999976e+00
-6.000000000000000125e-03,9.798990000000000478e-02
-5.499999999999999681e-03,-9.070352000000000414e-01
-5.000000000000000104e-03,-2.113065300000000146e+00
-4.499999999999999660e-03,-8.065326999999999913e-01
-4.000000000000000083e-03,5.000000000000000000e-01
-3.500000000000000073e-03,1.404522599999999954e+00
-3.000000000000000062e-03,2.711055299999999946e+00
-2.500000000000000052e-03,2.208542700000000192e+00
-2.000000000000000042e-03,9.020101000000000369e-01
-1.500000000000000031e-03,-4.045226000000000099e-01
-1.000000000000000021e-03,-3.319095499999999976e+00
-5.000000000000000104e-04,-2.414572900000000022e+00
0.000000000000000000e+00,-3.040201000000000153e-01
5.000000000000000104e-04,9.020101000000000369e-01
1.000000000000000021e-03,9.020101000000000369e-01
1.500000000000000031e-03,-1.007537700000000092e+00
2.000000000000000042e-03,-1.108040200000000031e+00
2.500000000000000052e-03,-5.050251000000000046e-01
3.000000000000000062e-03,9.798990000000000478e-02
3.500000000000000073e-03,-2.512599999999999816e-03
4.000000000000000083e-03,-7.060302000000000522e-01
4.499999999999999660e-03,-2.012562799999999985e+00
5.000000000000000104e-03,-7.060302000000000522e-01
5.499999999999999681e-03,-6.055276000000000547e-01
6.000000000000000125e-03,-7.060302000000000522e-01
6.499999999999999702e-03,8.015075000000000394e-01
7.000000000000000146e-03,-1.108040200000000031e+00
7.499999999999999722e-03,-4.045226000000000099e-01
8.000000000000000167e-03,2.510050300000000068e+00
8.500000000000000611e-03,3.012562799999999985e+00
8.999999999999999320e-03,4.520100499999999855e+00
9.499999999999999764e-03,4.620603000000000016e+00
1.000000000000000021e-02,1.706030200000000052e+00
1.050000000000000065e-02,-5.050251000000000046e-01
1.099999999999999936e-02,-3.721105600000000013e+00
1.149999999999999981e-02,-3.118090500000000098e+00
1.200000000000000025e-02,-3.118090500000000098e+00
1.250000000000000069e-02,-4.045226000000000099e-01
1.299999999999999940e-02,-3.040201000000000153e-01
1.349999999999999985e-02,-2.213567900000000144e+00
1.400000000000000029e-02,-3.118090500000000098e+00
1.450000000000000074e-02,-8.065326999999999913e-01
1.499999999999999944e-02,-9.070352000000000414e-01
1.549999999999999989e-02,-2.035175999999999930e-01
1.600000000000000033e-02,9.020101000000000369e-01
1.650000000000000078e-02,3.994975000000000054e-01
1.700000000000000122e-02,9.020101000000000369e-01
1.750000000000000167e-02,3.314070399999999861e+00
1.799999999999999864e-02,9.798990000000000478e-02
1.849999999999999908e-02,-4.045226000000000099e-01
1.899999999999999953e-02,-1.912060300000000046e+00
1.949999999999999997e-02,-1.811557800000000107e+00
2.000000000000000042e-02,-1.108040200000000031e+00
2.050000000000000086e-02,-3.040201000000000153e-01
2.100000000000000130e-02,1.706030200000000052e+00
2.149999999999999828e-02,2.912060299999999824e+00
2.199999999999999872e-02,2.912060299999999824e+00
2.249999999999999917e-02,2.007537699999999870e+00
2.299999999999999961e-02,-1.711055299999999946e+00
2.350000000000000006e-02,-2.716080400000000061e+00
2.400000000000000050e-02,-2.716080400000000061e+00
2.450000000000000094e-02,-6.055276000000000547e-01
2.500000000000000139e-02,7.010049999999999892e-01
2.549999999999999836e-02,3.994975000000000054e-01
2.599999999999999881e-02,-3.040201000000000153e-01
2.649999999999999925e-02,-1.108040200000000031e+00
2.699999999999999969e-02,-5.050251000000000046e-01
2.750000000000000014e-02,9.798990000000000478e-02
2.800000000000000058e-02,-3.040201000000000153e-01
2.850000000000000103e-02,-1.510050300000000068e+00
2.900000000000000147e-02,-1.108040200000000031e+00
2.949999999999999845e-02,-1.007537700000000092e+00
2.999999999999999889e-02,-7.060302000000000522e-01
3.049999999999999933e-02,-3.040201000000000153e-01
3.099999999999999978e-02,-1.030150999999999983e-01
3.150000000000000022e-02,-1.409547799999999906e+00
3.200000000000000067e-02,-3.040201000000000153e-01
3.250000000000000111e-02,1.806532699999999991e+00
3.300000000000000155e-02,1.505025099999999894e+00
3.350000000000000200e-02,4.118090500000000098e+00
3.400000000000000244e-02,4.520100499999999855e+00
3.450000000000000289e-02,2.610552799999999785e+00
3.500000000000000333e-02,-9.070352000000000414e-01
3.549999999999999684e-02,-2.615577899999999900e+00
3.599999999999999728e-02,-2.716080400000000061e+00
3.649999999999999772e-02,-2.012562799999999985e+00
3.699999999999999817e-02,-7.060302000000000522e-01
3.749999999999999861e-02,-4.045226000000000099e-01
3.799999999999999906e-02,-2.716080400000000061e+00
3.849999999999999950e-02,-2.213567900000000144e+00
3.899999999999999994e-02,-5.050251000000000046e-01
3.950000000000000039e-02,-1.409547799999999906e+00
4.000000000000000083e-02,-7.060302000000000522e-01
4.050000000000000128e-02,1.002512599999999976e+00
4.100000000000000172e-02,5.000000000000000000e-01
4.150000000000000216e-02,2.108040200000000031e+00
4.200000000000000261e-02,2.912060299999999824e+00
4.250000000000000305e-02,1.984924999999999884e-01
4.299999999999999656e-02,-5.050251000000000046e-01
4.349999999999999700e-02,-1.811557800000000107e+00
4.399999999999999745e-02,-1.510050300000000068e+00
4.449999999999999789e-02,-1.309045199999999909e+00
4.499999999999999833e-02,-3.040201000000000153e-01
4.549999999999999878e-02,1.103015099999999915e+00
4.599999999999999922e-02,2.108040200000000031e+00
4.649999999999999967e-02,3.113065300000000146e+00
4.700000000000000011e-02,2.108040200000000031e+00
4.750000000000000056e-02,-2.213567900000000144e+00
4.800000000000000100e-02,-2.716080400000000061e+00
4.850000000000000144e-02,-1.610552800000000007e+00
